alpha_values,beta_values,attack_value
-0.000764725209710715,-0.0147062018876506,0
-0.0381042233328266,0.0292928758806466,0
0.0237675873428203,-0.0641338494162504,0
-0.00762527196403973,-0.0205237266256388,0
-0.0686372360278991,-0.0612463640856881,0
-0.000838372203111781,-0.00243946968922037,0
-8.60278483338917e-07,-0.000658340682352265,0
0.010597464564698,-0.0206484179376867,0
-0.000689039797043378,0.0125822471139507,0
0.0896169755312664,-0.0786875457454951,0
-0.0267002823410338,0.0173714054285431,0
-0.0512464907625068,-0.0106128969414212,0
-0.016529312468873,0.0136965076013505,0
-0.0219575708802839,0.0188337775280245,0
-0.0158742964780778,-0.00258479888592067,0
-1.8627320130804e-08,0.00864397218565527,0
0.0248391511169801,-0.0221872463001236,0
-0.0272190758394315,-0.0272199503459223,0
-0.0387665163917692,0.00699821874160989,0
0.00804493104678872,-0.0156533048475042,0
-0.0695811921437053,0.00220574990327727,0
-0.0160018754516631,-0.0143541539036867,0
-0.019820649664448,0.0136564356449141,0
-0.0500451202810235,-0.0203031101245329,0
0.0311338990924936,0.0198302174004605,0
-0.0320786315997588,0.00111113759962156,0
0.0287856361241818,0.0382228389557913,0
0.00983980780906291,0.00961534179751622,0
-0.0298213316109708,0.000937525004707673,0
-0.0164655679491787,0.00457209718686713,0
-0.0249584781021446,0.017389429190215,0
-0.0326529198840089,-0.0382693093173823,0
0.015067105487415,-0.0320249525553489,0
-0.0235280113148002,0.0137253327475748,0
-0.0314054974527442,-0.0318148248451104,0
-0.0122050307149912,-0.0152989919183905,0
0.0176874162192966,-0.00287563002185975,0
-0.010563475129282,-0.0383023826030137,0
-0.0457318823525188,-0.0312580226106494,0
-0.0643959860012808,-0.0109069906934292,0
7.88283558428304e-08,-0.0108266358125904,0
0.0179727806575884,-0.0178284561957271,0
-0.00830193705418303,-0.0639236845789486,0
-0.0462574160137905,-0.00149052164934216,0
0.02679234686808,0.00962083195823893,0
1.45472241408484e-06,0.146370097844756,0
-0.0169457456825983,-0.272255682225075,0
0.0272050230352305,0.0205816899381903,0
0.0523428522135874,0.058983698008013,0
-0.031830939107635,0.0252764800462895,0
-0.466747465483543,-0.44816029852832,0
-0.00481760642752116,0.020762819793278,0
0.0052117519361794,-0.0310393219487629,0
0.12072715712996,0.00620686189924369,0
-0.275107988946011,-0.339859985260987,0
-0.0270452151975309,-0.0169361256354635,0
0.123173812049807,0.055177653953667,0
-0.0337209893970458,-0.0208420914306113,0
1.81338100091466e-09,1.99999999922587,0
-0.0492492809759404,-0.0153608528353607,0
0.0232954752210468,0.0380613875765611,0
-0.0116021621809224,0.0311275744334902,0
-0.0675263302960549,0.0607208361667784,0
0.0385658259908903,-0.012625800426885,0
0.0128009764732442,0.0466855087084781,0
0.0245007605558445,-0.000144526436060666,0
-0.0242045404303386,0.0489971629322568,0
-0.0264592480639643,-0.0401639793607474,0
0.0326530797216844,-0.0190639795870645,0
0.000421833602651356,-0.0108551953068834,0
0.635568508739875,-1.35541963447371,0
-0.056161638524133,0.0301672015261524,0
-0.0219893780358005,0.0141512895211602,0
0.065306249150322,-0.0189299358317562,0
-0.0395916696867162,0.0451724332908457,0
-0.0305525975345982,0.0284813595095381,0
-0.0151195142247982,-0.0685130673546271,0
0.0719031413661695,0.00757785369988273,0
0.0526032569800434,0.0245705499729331,0
0.0217522007689026,-0.00287711029902527,0
0.0513873773079543,0.0286503775906317,0
0.0722478781404656,0.0399988874981634,0
-0.0263474265329942,0.0136648107785109,0
0.00314445207254366,0.012124383259759,0
-0.0354630495865984,0.0169583848710727,0
0.0077673622634824,-0.00511299130660747,0
-0.0280206673897678,0.045902860236388,0
-0.0318654777758387,-0.0458765957283958,0
0.0819559407849637,0.0995601624092448,0
-0.0469489924325668,-0.0122812232861317,0
0.0512182586288421,-0.0137489693480601,0
-0.0237109277332088,-0.0110813317577207,0
-0.0114592443859975,-0.00326865670079945,0
-0.0472363526833977,0.109055756498993,0
-0.0223210360553183,0.00879205811087636,0
0.00329420839398975,-0.00816197964543908,0
-0.0275723818157818,0.00296275546656855,0
0.0138584605463878,-0.00779984225816743,0
-0.0176150565094324,0.00343758375881331,0
-0.0102056508720008,0.0181010986946215,0
-0.0183903778652701,-0.0302581208386217,0
-0.0531075472121585,0.0603516631010749,0
-0.042896663012469,0.0115672382944887,0
0.0102806252937251,-0.0344043542104358,0
0.0416638672657421,0.0121081897796333,0
0.0830830921582666,0.0220422835823945,0
-0.0225275455857059,0.0133638465740695,0
-0.0437348632226824,-0.0231388689998583,0
-0.000681929155386118,0.0738055714082991,0
0.0262380373156685,0.00542106155130184,0
-0.0208344865136756,-0.00841871601301536,0
-0.0151429200324447,0.00360674572286168,0
-0.0200065249309491,0.0365772639190848,0
0.0785762092872597,0.0387668949661156,0
0.0678091462062018,-0.018673104345023,0
-0.0653060000704822,0.0717174425415241,0
-0.0176879095180058,0.00741944626274749,0
0.0708654533418087,0.0539241409676957,0
0.0326531169647697,-0.0207422164501485,0
0.00338761760508266,0.0132096844986038,0
-0.0413865003861147,-0.000686662670770555,0
0.0644488742854452,0.00576237322149753,0
-0.0281026578248174,-0.0556244601703337,0
-0.0592958427910335,0.059299948082591,0
-0.00588486717274628,0.00183043732189114,0
0.038177961317895,-0.131841708289104,0
-0.0125638701139588,0.0627498748555368,0
-0.0481423275415633,-0.0135667148396043,0
0.0127210161527656,-0.0163996883207268,0
-0.0440628384119675,-0.00231544427872032,0
0.045964248429808,0.0286735728049836,0
-0.0416856269297217,-0.00364557555494116,0
-0.0187518171720154,-0.00819781098996275,0
0.0380408015206188,-0.0735500237218091,0
0.0195276905341144,0.0757647627826641,0
0.0113647967432735,-0.0233353749138575,0
0.064720086751455,0.0487577090746472,0
-0.00987661970067588,0.01938738586428,0
-0.0379215052960891,-0.0135543348565521,0
-0.0273981381239989,0.0303955296789329,0
0.0364740613843413,0.00227946174490035,0
0.0267204927097759,0.00903418917273746,0
0.295064455646657,-1.63846644997986,0
-0.0461914250373157,0.0493595038476662,0
-0.00388945215512182,0.0208859341062734,0
0.0754253436400583,0.0632016228640077,0
0.480910466399133,0.459886407449234,0
-0.0199790113618872,0.0544467421415268,0
-0.0185185523794822,0.0312060004505709,0
0.0372677184389252,0.0141291690047898,0
-0.0237198653693482,-0.12411950277694,0
-0.0278686460250412,0.032732425248331,0
0.0989800598621293,-0.0345642293169039,0
-0.036000731286024,-0.00256341506697488,0
-0.0653062537042389,-0.00359481469234524,0
0.0146919418087581,-0.051627792818982,0
0.0299068833641534,-0.0296938350040877,0
-0.0469380765452001,0.00387208037376496,0
-0.0227251812324318,0.0583911841007156,0
0.00291070045107777,-0.0107331902127499,0
-0.040630158618993,-0.0242556470158906,0
0.00533724402127578,-0.0693134612120883,0
0.112061686061316,-0.245156239001829,0
-0.0740613759593811,0.0563946906648445,0
0.0156296000365586,-0.0278410096480524,0
0.0326531578658973,-0.0478147501315211,0
1.28320764236634e-07,0.0529562993834223,0
-0.0397474923711332,-0.038686512251179,0
0.078803640521542,0.0204134608300496,0
-0.00870788328989458,0.0100910941963672,0
-0.0347449767325929,-0.00971068291305777,0
-0.0448982225710055,0.0805576287025462,0
0.0218777072891712,-0.00830712562363878,0
0.0703282555263582,-0.007001715439655,0
-0.0326529586120803,-0.0437936014114217,0
0.0770695587236503,-0.017567652808576,0
-0.0195906864375226,0.0110055057434633,0
0.050793818209165,0.0658178792542909,0
-0.0532419618311823,0.0113381319022763,0
-0.0126435833574072,0.0318209913982359,0
0.0227279231651687,0.00943146614856494,0
0.00719949135867326,0.00223955380368723,0
-1.11365046073786e-08,0.00174187233729794,0
-0.0586917488417649,-0.0515752554406192,0
0.00851530590041816,0.0347328472970714,0
-0.0214583007168907,-0.00569714432424318,0
-0.0653060269085759,0.0136472307472222,0
0.00097708544634667,-0.0130427404779476,0
-0.0196768030572103,0.0260754600152735,0
-0.0113194602237836,0.107844732299803,0
1.2760451317817e-07,-0.00304709730717512,0
-0.0518876178863652,0.0401215988099055,0
-0.028057860187602,0.0143552191467915,0
0.0226190462054079,-0.00985610739787102,0
0.00216075349064049,0.016423736219087,0
-0.0205575122562653,0.0186879434290236,0
0.0220322760805078,-0.00970260059720163,0
-0.0358174694819391,-0.0066352934230276,0
0.0184062048125588,0.0163497734169782,0
-0.0681748431270783,0.0681606682486688,0
0.0567518899913602,0.107000144321647,0
-0.0426999294490631,0.0060960149875795,0
-0.0333050687540983,0.0241312047618065,0
0.0603639316733326,0.0246458026739962,0
-0.0617065902330247,0.0900447749494446,0
-0.0326530373410752,0.0149019298305261,0
-0.0355222398710719,0.0232560437132072,0
-0.0402400510768794,0.0655987783579843,0
0.0241520954719519,-0.0286782921137614,0
-0.0214547671736638,0.0110152064963953,0
0.0539463039372741,-0.0476635112517917,0
-0.0122508737359073,0.00419571121683915,0
0.0326532948503653,0.0385142627643136,0
-0.0326530276592472,0.0113314965650233,0
-0.0066749401598365,-0.0684981170967459,0
0.0700522132175381,0.00144554737057401,0
-0.0309363863579095,0.0308587131195941,0
-0.0481698112039888,0.00499988966156439,0
-0.0325092755018155,-0.0972207259854901,0
-0.0529898592457578,0.00215711126199625,0
0.0269031420568158,0.00518648048852155,0
0.0614573070464206,-0.112488183386066,0
-0.0158476032676693,-0.052026726883748,0
0.0386397983295876,-0.0530510120938048,0
-0.0273108390980656,0.00728790708150107,0
0.036829442779025,-0.0554986457142624,0
0.0393929436753395,0.132649225388312,0
-0.0710650769901238,0.0676777231926712,0
0.0169476847886825,0.0108749330169049,0
0.0601527523877587,-0.0291139229874757,0
0.031583680023473,0.145014214800164,0
0.032720291078949,0.0372998692201325,0
-0.0427688365675791,0.0102760463280808,0
-0.0187791987757533,-0.0371799286747128,0
0.816326538444536,-1.06928884087003,0
0.221678100577602,-0.0307106991302277,0
-0.00527636133532372,-0.0339404604439403,0
-0.00104937536322702,0.0482281171636092,0
-0.0595436129655158,0.0192717867674531,0
-0.0111156772418497,-0.035928170059533,0
0.021030767892029,-0.0177471569491447,0
0.0141469383364616,-0.0103575336266978,0
-0.0240429818915895,-0.00924888689708991,0
-0.0241778274118922,-0.107715237205148,0
-0.0157419895868365,0.00564243972422407,0
0.0302942558968389,-0.0229310606993065,0
-0.017294547044147,0.0231301893781395,0
-0.0129962779969111,0.0110296805268075,0
0.0675530568933214,-0.00166884420755675,0
-0.031199168580814,0.0214536677386672,0
-0.293862814649788,-0.483202274852063,0
-0.0133012878288106,0.00242410237352075,0
-0.0387397057275409,-0.0299472132348626,0
0.0493682307878505,0.00291453509485318,0
-0.763827926836812,-1.00074325717231,0
-0.0409666180218282,-0.0624283545193401,0
-0.0153085850599359,0.0167718273224909,0
0.0811310375880245,0.00226976672052093,0
0.0779600840997905,-0.269191829578943,0
-0.0509069062717491,-0.00391787408851285,0
0.054161637264174,-0.0200888168366551,0
-0.0194475910143193,-0.0157352716111665,0
-0.0321240001393053,-0.152068176012447,0
-0.0490725824664506,0.0431708077300693,0
-0.0347996222020375,-0.00147841091661571,0
-0.0562814512960821,-0.0635624744236696,0
-0.0567510344528879,0.0276622416780432,0
0.0281044734119815,0.0523869611237702,0
0.0052174091052124,-0.0030946691591065,0
-0.0455260603992633,-0.00341672887505995,0
-0.0271663353371936,0.00465522645670835,0
0.0298352301710481,0.0118879005275938,0
-0.0549650439323268,-0.0187010562197955,0
-0.020320044286761,0.0332847122725333,0
-0.0232197387779911,0.014614875646735,0
-0.040635418949823,-0.0168488761763185,0
-0.00452468542000206,0.012603488222326,0
-0.0215392066557487,-0.0189039896012096,0
0.00955518848588022,0.0153862774032386,0
-0.049570118979106,-0.0172355405499782,0
-1.03828235342718e-07,0.0336262975618034,0
-0.026136576530309,-0.00197081142947475,0
-0.0239451588471771,0.0506017394179932,0
0.0188129453364549,-0.0517343326286284,0
0.0611381534660653,0.0497464868311077,0
0.101788747920492,0.0133572052133359,0
0.00479280052040143,-0.0194789131502167,0
-0.000901470682448391,0.000349024218116556,0
0.0282443846510567,-0.0254670204251441,0
-0.0344752771541199,0.0462960347002507,0
-0.0193507524282899,-0.0475390621852598,0
0.13061238715562,-0.036249673159696,0
-0.0343489573554798,0.00486610657345687,0
-0.0326530426111791,-0.00763718660258439,0
-0.0395937812263616,-0.0215834077200829,0
-0.00353842416936834,0.0313616500923606,0
0.0589899533183678,-0.0138702638373926,0
0.0411373912703898,-0.0104827931626718,0
-0.0326527567590427,0.024540307538687,0
-0.0360672775475317,-0.00900226665493242,0
0.0213092544586797,-0.493840289776747,0
-5.51446513785692e-06,0.00954704651203053,0
-0.0582960643704127,0.00803581051850943,0
-0.086458835444676,-0.0206253383656153,0
0.0372502042594101,0.105541445931117,0
0.0168352003487264,0.156257960097446,0
0.0492028807141403,0.0167259702033289,0
0.0541586260053863,-0.0295857736550528,0
0.00254193359316179,-0.00267982600381833,0
-0.0326766064628832,-0.0588797251356207,0
0.0587880369825238,0.0180847120488321,0
-0.0361322148579419,0.0898113280182912,0
0.0121070836527122,0.0270367148060993,0
0.0113375097680664,0.0534712511833209,0
-0.0165059527655296,-0.0588961330980741,0
0.0284420397168044,0.0198608522182591,0
-0.0298192248609905,-0.0571931498366698,0
-0.0608220056483526,-0.0574780490626472,0
-0.0233769577484586,0.0446443909654544,0
-0.0314971095058989,-0.000532369492102225,0
0.0167450191685954,-0.0014169700693869,0
0.125827168563395,-0.0540805740099416,0
-0.489752146862647,-0.502176138425181,0
-0.0349564624471648,0.0230919700268428,0
0.0113143222360688,-0.00153880661637462,0
-0.0262693277830257,0.0361282650999013,0
-0.0683369319909874,-0.0210025347386995,0
-0.0167484641837459,0.0596131104220423,0
-0.0230160741955359,-0.0567522112075258,0
-0.0322743428552057,0.014462844389715,0
-0.0369209758107543,-0.0497990058437177,0
0.0158213119453339,0.00870603328484898,0
-0.0247366457182565,0.011277490116955,0
-0.0353286410637941,-0.0113995607040582,0
-0.0177088030211072,0.0276839549681387,0
-0.0048548888950668,-0.0156158332372238,0
-1.67368965211523e-05,0.0350111475705281,0
0.020839894157628,0.0150556953708965,0
-0.653061794911981,-0.733965402157977,0
-0.0214760964506986,-0.00429006339863913,0
0.0442087788847001,0.0246628188330312,0
0.00709216808463964,0.0393268635025619,0
-0.0139285743560992,-0.00568232032632832,0
-0.0570987350977183,0.0391439585235651,0
0.014712499449357,-0.0280461360940737,0
-0.0449353497765694,-0.00450765865546965,0
-0.00817369559949599,0.218822145104763,0
0.0425874791791834,-0.0279264365667451,0
-1.00539354175311e-07,-0.0123444371772454,0
0.0472291249572654,-0.0170883606566865,0
-0.0168238838220149,-0.0132762892616907,0
0.0834936408333988,0.0116869161637219,0
-0.00171155318583049,-0.0495653577324223,0
0.027799723971714,-0.0228679293788602,0
-0.0520481957540264,0.0169075614831828,0
-0.080773756808793,0.129795145720948,0
-0.00285041073323633,0.0130149657974986,0
0.0350901343949774,-0.0701151055789134,0
-0.0822766257532006,0.0605905419296935,0
-0.0198936782405716,-0.0013705971622231,0
-0.0197801206785484,-0.00154419235467007,0
0.00802652889979427,0.0537912819892431,0
-0.0378718090698205,-0.0190774469665509,0
-0.000348905422505208,0.00331490736410489,0
-0.00237993063997166,0.0136140134947165,0
-0.00531363931635886,-0.0322220311180921,0
-0.0077566635032269,0.0346772481521618,0
-0.00935696606044445,0.000105975777820788,0
0.0856496295424924,0.0335475143435797,0
0.0351706313911369,-0.0136848413282128,0
0.0325036894978026,0.00342546626499463,0
0.0110070802542117,-0.0148394506170452,0
0.00060913170097554,-0.0382412730187158,0
-0.0173796913695297,-0.0208956910704685,0
-0.0326533119902066,0.0304882881713315,0
-0.0131109022253868,0.0792661083343937,0
-0.0381400075104565,-0.0226518048461393,0
-0.0218260478878998,-0.0536171703111947,0
0.0539555662166959,-0.0125552191954863,0
-0.023110307771429,0.00501772656258881,0
-0.00046263225319132,-0.0277501841880878,0
-0.00814849801666284,0.0149983093042569,0
0.0300975563244856,-0.00807778372092094,0
0.00732851942611834,0.00408753025665343,0
-0.0350734942188891,-0.0538401041137413,0
0.0114750262982299,0.0119715838862697,0
-0.0298845203951494,-0.0174253089685645,0
-0.0644205563403457,-0.0274299443196444,0
0.000995591670019724,0.016871771090915,0
-0.0124188415222564,0.0128576429328749,0
-0.0427054206797255,-0.0229949694390502,0
0.0259181198515344,-0.0309990896301481,0
-0.0671775390115925,0.0304282295033003,0
0.00634108043059545,-0.0126176973045621,0
-0.057212890253012,-0.0270721449477453,0
-0.00232003365416134,0.00486969732105735,0
-0.0242474635276142,0.0127432813762759,0
-0.0367105930293425,-0.00238587434621851,0
-0.0277911712320673,0.0431101592208951,0
-0.0174129420781126,-0.000123959624718228,0
-0.00244708555835627,-0.17500491736615,0
-0.0152857660494254,-0.0309255663609603,0
0.00916544142622566,0.00935234029284915,0
-0.00844597516288914,-0.0259429192657452,0
0.00741989681530786,0.0824675783502965,0
-0.0618481873350547,-0.0199635805168283,0
-0.00687565847843064,-0.0300143160940979,0
0.093012005013136,-0.0780380123097927,0
-0.0695792503421879,0.0144038798625272,0
-0.00613398763951789,-0.00339540363928403,0
-0.0324199247709378,0.0204190125749166,0
-0.0822674915846162,-0.00357606311080927,0
0.0493626583750371,0.0468762060395495,0
0.0546721184968595,-0.0937321911574073,0
0.00769083290860761,0.024755609680001,0
-0.00656273625954706,-0.00195146227437981,0
0.00584336636554061,0.0417568402471591,0
-0.0091846433643159,0.0550727253446864,0
1.7796194895503e-07,0.0130445983891817,0
-0.0111179125281002,-0.0219018720341778,0
0.00499925020795478,0.00831563389505396,0
0.0574389518125225,0.0651076030422706,0
-0.00604714133002249,0.00130667077620861,0
-0.0326534112764445,-0.0357647667593074,0
0.00585298453035787,0.033214200837404,0
-0.00125693171352026,0.0157255520509836,0
-0.0161106573029672,-0.0117935109094254,0
-0.0301927701487572,-0.0102975345325065,0
0.0492199149281358,-0.00359521261940365,0
0.1046157147579,-0.0084670049975385,0
-0.00460730231949391,-0.0345480626477366,0
0.00428174511143542,0.029264529854814,0
0.0583628896380148,0.0110026265869547,0
-0.00162216917965852,-0.0194266503087133,0
-0.00605049918247191,-0.0794003004529732,0
0.0489168433059315,-0.00322220186243949,0
0.0122963647958443,0.00392562039122124,0
0.0428704014462638,-0.0241452499234824,0
-0.135765085415237,0.151092983425575,0
0.010037627515745,-0.0111562213445606,0
0.081541122560749,0.0135339498875076,0
-0.0236003579889665,0.040313642566893,0
3.01643047873057e-07,-0.0299054278432184,0
0.0169030636998013,0.0163084946777329,0
0.00741777850744096,0.0230680063628,0
-3.04269576201222e-08,-0.0349964441842646,0
-0.979371556145708,0.917506065124089,0
-0.0432079334616782,-0.0218580980715037,0
-0.0174050464524258,0.0486741726346165,0
-0.005192143036302,0.0220137511021503,0
0.00741684683696842,0.0211419022816605,0
-0.00662225453786536,0.0237154376541102,0
0.00135869967235336,0.0141101963297998,0
-0.0259378805725461,-0.0301878933411411,0
-0.0135121915197876,-0.00275421718524338,0
-0.0571348296251013,-0.0428938960860338,0
-0.0191724995721323,0.0149437072748513,0
0.0495735957543999,0.040295747135469,0
-0.0189872008625385,0.051507162551075,0
-0.0294864571691151,0.00943271740444485,0
0.0176889701201737,0.023397808989955,0
-0.0898238881567412,0.00737916307002551,0
-0.0134181521071444,-0.0323199892102959,0
-0.0313724132476172,-0.0318242864593499,0
0.0377773805420161,-0.0167352381314123,0
-0.013357727027121,-0.0100574103426555,0
-0.0476630169736791,-0.00250315209947616,0
-0.0515142437949037,-0.012855204560513,0
-0.0101614593858173,-0.0209188004198859,0
0.0676727632107457,-0.0139777839081716,0
0.0216353140469918,-0.0254928041747249,0
-0.0465197091247243,0.00522919681976397,0
0.0906643188753116,0.0100449986359155,0
0.125085884093944,0.0604743660115755,0
5.73209768539584e-09,0.00128373363634471,0
0.0449648746707869,-0.00412250027861338,0
0.0559027645928671,-0.11697836723484,0
-0.047876639743563,0.00714688570378252,0
-0.0326533260868116,-0.00410925804455653,0
-0.0710502605945347,-0.0332638400766943,0
-0.0215555206782947,-0.0162077612667186,0
0.0140387992193753,-0.0598455191579137,0
-0.0158690411059046,-0.0019329938246887,0
-0.0800506260457778,0.00247280367315117,0
0.0137045218624978,0.0170823938038783,0
0.0384114212247397,-0.0281733891989794,0
-0.0360517677836742,0.052449392504943,0
-0.0373064044911959,0.0466373640172333,0
0.0244202063126169,0.0318653393796884,0
-0.00160161436240891,0.0287628483037642,0
-0.0758107328833582,0.0103437925153766,0
-0.0333670208734569,0.0326277545283682,0
0.0304271002195333,-0.0595418965558021,0
0.0985538567243203,-0.0433675804677742,0
-0.0103260167516983,0.0141727250134529,0
-0.00927839672598552,0.0275032882644635,0
0.0421491034412524,0.0365824547703962,0
-0.00248250824801999,-0.00993613144862104,0
-0.0189140335828883,0.00172932680356297,0
0.0179670553739855,-0.022371502586865,0
-0.0129228176752809,0.0568111880691391,0
0.0224949355300221,-0.0176408763163773,0
-0.0319894824718683,-0.0232220188165574,0
-0.0515573309871684,0.0109823499342148,0
-0.00703644525993252,-0.00119669365500974,0
-0.015254016505819,0.0132829511440051,0
-0.0383605259197346,-0.0743434279167399,0
-0.0278431963973842,0.00876960639340651,0
0.00911857727385357,-0.00973925282844501,0
0.00244371985331893,0.0202613392495091,0
0.161096535833885,-0.257687209580876,0
-0.0115699558953797,0.0250836755096363,0
-0.0264717121378504,-0.00580251001430043,0
-0.0101033497448033,0.0167055516488315,0
-0.0218019176863671,0.0136928539050879,0
-0.0150980686088737,0.000609735183600302,0
0.0704649519668437,0.0624317272967598,0
0.0246133150504657,-0.0387196979876898,0
-0.0180100396374678,0.173700183537682,0
-0.0217001302504345,0.0551272043859747,0
0.0108980546124298,-0.0157839669906195,0
0.0300921194511756,-0.00499371469568655,0
-0.0301199359092994,-0.00829275242457328,0
-0.0563613507649334,0.00510760930224308,0
-0.0111142623243436,0.0525539551880916,0
0.027912918070468,-0.0177646086057188,0
-0.0691517213127466,-0.00404935995425171,0
0.0406645703876733,0.0203165118031926,0
-0.00134537131110979,0.0370366784645988,0
-0.0446313564476657,0.0173074160225108,0
-0.819582761121044,1.17090543631633,0
0.0294640760716371,0.0601986443344775,0
0.0730964355055612,-0.0300473372832255,0
0.0326529458233809,-0.0316867060184962,0
-0.0331254672623489,-0.0317563235401219,0
0.0188384452228547,0.034241285338116,0
1.05408255457462e-07,-0.000236645006068237,0
-0.0300493253099943,0.0462878144383684,0
0.0253415880069165,-0.0543192860954579,0
-0.0290218359434893,0.0420705514206614,0
0.0720291138143463,-0.0288356277773301,0
-0.0235671427455411,0.0654684541032444,0
-0.0133403473273143,0.0128467489322696,0
-0.00840574978622266,-0.0439734476248043,0
-0.0033939141963315,0.0289956501050903,0
-0.0026188004034422,-0.113795158137631,0
-0.0324954115783924,-0.00510426815088549,0
0.00327659030263217,-0.0119586043880919,0
-0.00262471761716654,-0.0253517255279482,0
-0.0137452520255079,-0.0178152919579788,0
0.855754686222098,-1.04429129472856,0
-0.032653374712327,0.00192019645909935,0
-0.0293638427937508,-0.0377541913970032,0
-0.0565816535884289,0.0586318659229867,0
-0.037264470844212,-0.0193883409064231,0
0.0672355612489886,-0.0163782340213712,0
-0.0354180749561985,0.0463476947252153,0
0.0227249299466776,0.00477415035164708,0
-0.0234706922947565,-0.0499189409874623,0
-0.0239285087042285,0.0107130099279471,0
-0.0199959459924828,-0.0552872044481607,0
-0.0250689619218485,-0.0545966642442395,0
-0.0537307271708074,0.0149156356860728,0
0.0270300280867501,0.00935615164626935,0
-0.00237336540642641,-0.0292721049235947,0
0.0122213268164315,0.0362673145891013,0
-0.0326531524006324,0.0350804608916501,0
-0.0331392465459359,0.0401683151743999,0
0.0804009320628534,-0.091622054261657,0
0.0326529794518107,0.0107722894195762,0
-0.0109942331733084,0.0212803241273197,0
-0.03618104467051,0.00576389783130016,0
-0.0471777348215525,-0.0290913417693118,0
-0.0410234419569715,0.000158362880937069,0
-0.0127704623308025,-0.0184777591635688,0
-0.0212740915480767,-0.00644537123598787,0
0.122299929164654,0.0385684466052104,0
0.012456257289589,0.0930515193809086,0
-0.00114356565154128,-0.0334119865783703,0
-0.0260422736064929,0.017070371266669,0
0.0546489709774962,0.00750789701132559,0
0.0305936346823119,-0.0459476231255744,0
-0.0024686216805716,0.0255440486461225,0
-0.054646205589187,0.0671223499285435,0
-0.0391789318615434,-0.0193922048753689,0
0.0385996055567557,-0.00873019309192014,0
-0.071266585960754,-0.13593411657466,0
-0.0538086049843991,-0.0367851878595762,0
-0.0217047017796159,-0.0619477772498921,0
-0.022071658233261,0.0441084821804866,0
-0.0726188880651844,0.105357934702166,0
-0.0340104693745404,0.00774070656606918,0
0.0233148694312957,-0.019722776138962,0
0.0193464323269228,-0.0169678732159304,0
2.23086040751497e-08,-0.0456586949349358,0
0.00191699664323686,-0.0115502077732542,0
-0.0148764827226184,-0.0228309854690834,0
-0.0410389707098344,-0.00645045729880533,0
-0.0320808685471341,0.0410695797726564,0
-0.042037141423432,-0.0105368649187567,0
-0.0112215408770904,0.0231297306724915,0
-0.0781456820469362,-0.0246973977223435,0
-0.0222741962116837,0.0679144668667954,0
0.00871429985665806,-0.00935171830684589,0
-0.014146829371092,0.00665509031400369,0
-0.00316559783187476,-0.0171949830861533,0
-0.00678217810316362,-0.0298729928793464,0
-0.0206796063131178,-0.00755684673488788,0
0.00982616283475979,-0.00129514675473685,0
0.032440379254536,0.0172380721549334,0
-0.0321443931375351,0.0654610598655352,0
